label,title,text
environment_disaster,Familie verklagt OceanGate nach Tragödie auf 50 Millionen Dollar: Interne Dokumente enthüllen traurige Details über das implodierte U-Boot,Die Familie eines verstorbenen Forschers verklagt OceanGate auf 50 Millionen Dollar. Die Anklage enthüllt traurige Details über die Tragödie. 
environment_disaster,Nach Hotel-Einsturz stellt sich die Frage nach dem Warum,In Kröv sind die Menschen nach dem Hotel-Einsturz fassungslos. Wie konnte es zu dem Unglück kommen? Die Ursachenforschung hat begonnen. 
none,Lieblingsprodukt: Doppel-Airfryer von Ninja Foodi – Amazon Exklusiv,"Yahoo Life stellt an dieser Stelle Produkte vor, die dein Leben nicht nur schöner, sondern oftmals auch viel einfacher machen! Heute: der Doppel-Airfryer von Ninja Foodi. "
celebrity_gossip,"Cate Blanchett wurde für ""Der Herr der Ringe"" mit Sandwiches bezahlt?","Peter Jacksons ""Der Herr der Ringe""-Filmtrilogie hat an den Kassen mehr als 2,9 Milliarden US-Dollar eingespielt. Galadriel-Darstellerin Cate Blanchett soll eigenen Angaben zufolge jedoch gewissermaßen nur mit Sandwiches entlohnt worden sein. "
sport,"Hrubesch geht ohne Wehmut: ""Dafür war die Zeit zu schön""",Horst Hrubesch wird sich mit gemischten Gefühlen in die Trainer-Rente verabschieden.Hrubesch will davon nichts wissen. 
health_drugs,Überraschender Cholesterinsenker: Welches Lieblingsgetränk der Deutschen großen Einfluss hat,"Die Wahl der richtigen Getränke kann einen großen Einfluss auf den Cholesterinspiegel haben. Welche Getränke am besten geeignet sind, erfahren Sie hier "
war,Kreml auf dem falschen Fuß erwischt  - Rätselraten um den Grund des Angriffs - Will Ukraine AKW in Russland besetzen?,"Ukrainische Truppen sind überraschend in die russische Region Kursk eingedrungen. Fünf Menschen wurden getötet und 28 verletzt. Kiew könnte einen neuen Plan haben, um die Kontrolle über das von Russland besetzte Saporischschja Atomkraftwerk zurückzugewinnen. "
politics,"Union baut in ""Deutschlandtrend"" Vorsprung aus","Die Union hat laut dem aktuellen ARD-""Deutschlandtrend"" ihren Vorsprung in der Wählergunst ausgebaut. "
none,Alkoholfreies Bier und Autofahren: Was Sie über den Restalkohol wissen müssen,"Auch beim Genuss von alkoholfreien Bier gelangt Alkohol in den Körper. Was das für die Fahrtauglichkeit nach dem Konsum bedeutet, erfahren Sie hier. "
sport,Unfall am Mittwochmorgen - Polizei ermittelt gegen Bayern-Star Matthijs de Ligt wegen Fahrerflucht,Matthijs de Ligt hat Ärger mit der Polizei. Gegen den Abwehrspieler des FC Bayern München wird wegen des Verdachts auf Unfallflucht ermittelt. Der Verein und der Spieler äußern sich dazu nicht. 
finance,Nach fast 80-jährigem Bestehen: Deutsches Elektronik-Unternehmen meldet Insolvenz an,Ein weiteres Traditionsunternehmen muss Insolvenz anmelden. Die Gründe dafür lesen Sie hier. 
crime_death,Dreister Diebstahl: Neues Banksy-Werk wird umgehend geklaut,Nur wenige Stunden lang war in London ein neues Kunstwerk des legendären Street-Art-Künstlers Banksy zu bewundern. Dann entwendeten dreiste Diebe das Graffito eines Wolfes am helllichten Tag. 
politics,Kretschmer zeigt sich alarmiert über aufgeheizte Stimmung in sächsischer Bevölkerung,Sachsens Ministerpräsident Michael Kretschmer (CDU) hat sich rund dreieinhalb Wochen vor der Landtagswahl in seinem Bundesland alarmiert über die aufgeheizte Stimmung in der sächsischen Bevölkerung gezeigt.Allerdings schrumpfte der Vorsprung zur CDU von Ministerpräsident Kretschmer zuletzt deutlich. 
finance,400 Mitarbeiter bangen: Deutscher Bau-Riese rutscht in die Insolvenz,"Ein deutsches Bauunternehmen musste Insolvenz anmelden. Wie es für die 400 Mitarbeiter weitergeht, ist noch unklar. "
celebrity_gossip,"Webers Rätsel: ""Vielleicht war es zu viel für mich""","Julian Weber redete tapfer über diese nächste Enttäuschung, für einen kurzen Moment brachte er aber kein Wort mehr über die Lippen.Weber rätselte. "
celebrity_gossip,Das sind die ältesten Promi-Väter,Reife Leistung: Diese prominenten Männer wurden mit über 60 Jahren noch Vater. 
celebrity_gossip,Prinzessin Beatrice: Süßer Familien-Schnappschuss zum 36. Geburtstag,Prinzessin Eugenie begeistert zum Geburtstag ihrer großen Schwester mit süßen Familienbildern. Prinzessin Beatrice scheint in ihrer Rolle als Tante voll aufzugehen und zeigt sich herrlich albern mit ihrem Neffen. 
war,Was ist an dem jüngsten Angriff der Ukraine auf Russland anders?,"Euronews wirft einen genaueren Blick auf das, was wir bisher über den grenzüberschreitenden ukrainischen Angriff in der russischen Region Kursk wissen, der am Dienstag begann. "
none,"Sauberes Amazon-Fundstück: Diese Zauberknete reinigt Smartphones, Kopfhörer und Co.","Die STIKKI Reinigungsknete für Smartphone, Kopfhörer und Co. mogelt sich auch in die kleinste Ritze und entfernt Staub, Ohrenschmalz und Co. mühelos. "
none,"PIN, Unterschrift, Betrug: Wer oft mit Karte zahlt, sollte diese Regeln kennen","Mit Karte zu zahlen, ist heutzutage üblich. Es gibt aber einige Aspekte, die Verbraucher dabei beachten sollten. "
crime_death,Mädchen geht in Elbe unter - stundenlange Suche erfolglos,Am Elbstrand in Hamburg-Blankenese geht eine Zehnjährige in der Elbe unter - vor den Augen der Eltern. Die intensive Suche wird nach Stunden eingestellt. Die Retter haben keine Hoffnung mehr. 
politics,"Sommer, Sand und Streik - Italiens Strandbäder machen dicht","Ein Streik am Strand? Doch, in Italien gibt es das tatsächlich. Mit einem «Sonnenschirm-Protest» machen die mächtigen Pächterfamilien der Privatbäder Front gegen Rom und EU. Es geht um sehr viel Geld. "
sport,"Olympia-Finale, Hockey-Herren - Rangelei mit mehreren Niederländern: Wilde Szenen nach Hockey-Silber der Männer","Welch ein Drama! In einem hochspannenden Hockey-Finale unterliegen die deutschen Hockey-Herren den Niederländern mit 2:4 im Shoot-Out. Lange Zeit war das Spiel vor allen Dingen defensiv geprägt, ehe es ein wahrer Thriller wurde. Die Partie im Tickerprotokoll. "
sport,Matthäus kritisiert Tah-Transfer | FC Bayern München,Lothar Matthäus sieht den möglichen Wechsel von Jonathan Tah von Bayer Leverkusen zum FC Bayern München kritisch. 
war,"Häusliche Gewalt, sexueller Missbrauch, Menschenhandel - Ukrainische Spitzenpolitikerin gibt Einblick in Kriegsrealität","Die stellvertretende Innenministerin der Ukraine, Kateryna Pavlichenko, hat Einblicke in die durch den Krieg gezeichnete ukrainische Gesellschaft gegeben. Dabei sprach sie über häusliche Gewalt, sexuellen Missbrauch und Menschenhandel. "
health_drugs,Eine Gewürzzubereitung ist betroffen: Rückruf wegen krebserregender Stoffe,Eine Rückrufaktion einer Gewürzzubereitung wurde gestartet. In dieser wurden gefährliche krebserregende Stoffe nachgewiesen. 
none,Vorsicht vor der Speisekartenfalle: So vermeiden Sie hohe Kosten im Urlaub,"Restaurantbesuche gehören im Urlaub einfach dazu. Allerdings kommt es beim Bestellvorgang schnell zu Kostenfallen, die am Ende ordentlich ins Geld gehen können. Was Sie tun können, um diese zu vermeiden, erfahren Sie hier. "
health_drugs,Death Grip Syndrom - Schwielen am Penis: Die unangenehmen Folgen von harter Masturbation,"Sex fühlt sich zunehmend anstrengend an? Der Höhepunkt bleibt immer öfter aus? Möglicherweise steckt das Death Grip Syndrom dahinter. Sexualtherapeutin Beatrix Roidinger erklärt, wie man mit drei einfachen Tipps wieder mehr Intensität beim Sex erleben und seine Orgasmushemmung loswerden kann. "
politics,USA und EU kritisieren Bestrafung norwegischer Diplomaten durch Israel,"Die USA und die EU haben die Entscheidung Israels, Norwegens Gesandten bei der palästinensischen Autonomiebehörde im israelisch besetzten Westjordanland den diplomatischen Status abzuerkennen, kritisiert. Der EU-Außenbeauftragte Josep Borrell verurteilte die ""ungerechtfertigte"" Entscheidung Israels. "
war,Ukrainische Armee greift auch in weiterer russischer Region an,Nach ihrem beispiellosen Vorstoß in der westrussischen Region Kursk hat die ukrainische Armee ihre Angriffe auch in anderen Regionen in Russland fortgesetzt.Pro-ukrainische Kräfte führen in der Region Kursk nach Angaben der russischen Armee seit mehreren Tagen eine Offensive mit rund 1000 Soldaten u 
crime_death,"Vorsicht vor Anruf-Abzocke: Wenn diese Nummer anruft, legen Sie besser direkt auf","Betrüger nutzen derzeit eine bestimmte Telefonnummer, um ihre Opfer per Anruf in die Falle zu locken. Wie sie die betrügerische Nummer erkennen, erfahren Sie hier. "
sport,"""Da ist einfach nichts"": Tiafack will nicht in Deutschland boxen","Bei den Sommerspielen in Paris bescherte Nelvie Tiafack dem deutschen Boxsport eine seltene Olympia-Medaille, künftig will er bei den Profis für Siege und gute Quoten sorgen.Der deutsche Profi-Boxsport steht aktuell leider nicht so gut da. "
none,Wiesn 2024 - So viel kostet eine Maß auf dem diesjährigen Oktoberfest,"Auf das Oktoberfest in München ab dem 21. September fiebern Millionen Menschen hin. Hier geben wir Ihnen einen Überblick über die Preise auf der Wiesn 2024. Leider sind in diesem Jahr die Preise wieder etwas gestiegen. Wir zeigen deshalb, wie man auch mit weniger Geld gut auskommt. "
none,Wenn Autos zu Blitzern werden: Dieses Patent macht theoretisch jeden zur Verkehrs-Petze,"Der Autohersteller Ford hat ein Patent angemeldet, nach dem jedes Fahrzeug zu einem Blitzer werden könnte – und die Verstöße direkt an die Behörden petzt. "
none,Kleiner Ofen in super coolem Design: Der Ariete Vintage-Ofen auf Amazon,"Nicht jeder hat in seiner Küche und in seinem Geldbeutel Platz für einen großen Backofen. Mit dem Ariete Vintage-Ofen erhält man nicht nur eine super leistungsstarke Mini-Backröhre, sondern auch cooles Retro-Design zum kleinen Preis. "
crime_death,Mann soll 14-Jährigen in Hessen absichtlich angefahren und schwer verletzt haben,"Ein Mann soll in Hessen absichtlich einen 14-Jährigen mit einem Auto angefahren und ihn schwer verletzt haben.Dabei erfasste er den 14-Jährigen, dieser wurde schwer verletzt in ein Krankenhaus gebracht. "
sport,Olympia-Star mit Maske: Das steckt dahinter,Raven Saunders springt im Kugelstoßen bei Olympia ins Auge. Hinter ihrer auffälligen Optik steckt eine bewegende Geschichte. 
celebrity_gossip,Diese Miezen sind ganz schön prominent,"Model, Filmstar oder begehrter Snack - Katzen sind nicht nur Haustiere, sondern können viel mehr. Sehen Sie zum Welttag der Katzen die berühmtesten Stubentiger. "
celebrity_gossip,Halb Hollywood gratuliert: Julianne Moores Sohn hat sich verlobt,Oscarpreisträgerin Julianne Moore bekommt endlich eine Schwiegertochter und freut sich sehr darüber. Die Verlobung ihres Sohnes gab sie via Social Media bekannt - und halb Hollywood gratuliert. 
politics,Nach Geschlechterdebatte - Taiwans Präsident stellt sich hinter Box-Finalistin Lin,Lin Yu-ting steht trotz der heftigen Geschlechterdebatte im Olympia-Finale. Aus ihrer Heimat Taiwan kommt Unterstützung vom Präsidenten. 
none,Yacht von Steve Jobs' Witwe kracht in anderes Luxusschiff,Die Witwe von Apple-Gründer Steve Jobs rammte mit ihrem Luxusschiff in die Yacht vom Milliardär Ricardo Salinas Pliego. Auf X verlor der ein paar unschöne Worte dazu. 
crime_death,Wenn die Gefahr im Briefkasten lauert: Neue Betrugsmasche will Geld ergaunern,"Phishing findet nicht nur rein digital statt. Es kann auch ein vermeintlicher Brief Ihrer Bank im Briefkasten landen – wer darauf reinfällt, der kann viel Geld verlieren. "
crime_death,Im Krankenhaus gestorben - Tragödie im Yachthafen: Junge (4) fällt ins Duisburger Hafenbecken und stirbt,"Ein vierjähriger Junge fällt ins Duisburger Hafenbecken, wird geborgen und reanimiert. Später stirbt er im Krankenhaus. "
none,Immer mit der Ruhe: Galapagos-Schildkröte Bruno im CT-Scanner,"Warum humpelt Bruno, die Galapagos-Schildkröte? Die Antwort fand sich im CT-Scanner - in den das wuchtige Reptil gerade einmal so hineinpasste. "
none,Was Großmutter schon wusste: So putzen Sie ganz ohne Chemiekeule,"Chemische und teure Putzmittel sind nicht immer die beste Lösung - vor allem nicht, wenn man Großmutters Hausmittel für Küche, Bad und Co. kennt! "
politics,Zoff um Döner geht in heiße Phase,Ein Vorstoß aus der Türkei zum Schutz von Dönerfleisch erhitzt in Deutschland die Gemüter. Bei der EU in Brüssel läuft dazu jetzt ein Prüfverfahren. Kommen schon bald strengere Regeln? 
celebrity_gossip,Formel-1-Manager betreibt Pizzerien - Pizza als Luxus? Flavio Briatore bringt Pizzabäcker-Vereinigung gegen sich auf,"Gutes Essen kann teuer sein, keine Frage. Aber eine Pizza für 65 Euro? Das verlangt Ex-Formel-1-Manager Flavio Briatore in seinen Restaurants. Der Vater von Leni Klum hat sich damit einiges an Ärger eingeheimst. "
sport,Familienfehde - Olympia-Athlet gewinnt zweimal Gold – doch seine Mutter drückt Gegner die Daumen,"Carlos Yulo aus den Philippinen gewinnt bei Olympia zweimal Gold. Zu seinem sportlichen Höhepunkt gesellt sich jedoch ein familiärer Tiefpunkt. Der reicht so weit, dass seine Mutter sogar seinem Gegner die Daumen drückt. "
sport,Ein verstörender Eklat mit weitreichenden Folgen,Der Pferde-Eklat bei Olympia in Tokio machte Fünfkämpferin Annika Zillekens (damals: Schleu) unfreiwillig berühmt und veränderte den Modernen Fünfkampf nachhaltig. In Paris hofft nicht nur Zillekens auf ein Ende ohne Schrecken. 
crime_death,Polizei entdeckt 220 Meter langen Tunnel vor Bank in Buenos Aires,"Mit der Entdeckung eines 220 Meter langen Tunnels in einem Vorort von Buenos Aires haben argentinische Behörden möglicherweise einen Jahrhundertraub verhindert.Der Vorfall lässt Erinnerungen an den argentinischen ""Jahrhundertraub"" im Jahr 2006 wach werden, bei dem, ebenfalls in San Isidro, eine Grup "
none,Lieblingsprodukt: Die Loop Quiet Ohrstöpsel für ruhigen Schlaf sind ein Amazon-Bestseller,"Yahoo Life stellt an dieser Stelle Produkte vor, die dein Leben nicht nur schöner, sondern oftmals auch viel einfacher machen! Heute: die Loop Quiet Ohrstöpsel zum Schlafen. "
sport,Silber in der Seine: Klemet stiehlt Wellbrock die Show,"Oliver Klemet hat beim olympischen Freiwasserrennen in der Seine dem Topfavoriten Florian Wellbrock überraschend die Show gestohlen.Klemet positionierte sich ebenfalls in der Spitzengruppe, ging als Zweiter auf die Schlussrunde. "
health_drugs,Arzt enthüllt: Welche 4 Dinge Ihre Arterien zerstören können,"Viele Menschen sind genetisch vorbelastet und neigen zu Problemen mit den Arterien. Allerdings gibt es auch äußere Einflüsse, die den Arterien schaden. Welche 4 Dinge Sie meiden sollten und welche 4 Dinge förderlich sind, verrät ein Arzt. "
celebrity_gossip,Billigschmuck-Abzocke? Was Peter Klein zu den Vorwürfen sagt,"Wie einzigartig und wertvoll sind die Schmuckstücke, die Peter Klein unters Volk bringt? Er preist Armbänder und Ketten unter seinem Label Classy Charms als hochwertig an. ""Das ist kein Plastik"", heißt es in einem Clip auf Instagram, und die Teile seien auch nicht überall erhältlich, sondern ""nur be "
crime_death,BGH: Münchner Mordurteil neun Jahre nach Tötung von Ehefrau rechtskräftig,Neun Jahre nach der Tötung einer Frau in Bayern ist das Urteil gegen ihren Ehemann rechtskräftig.Dieses Urteil ist nun rechtskräftig. 
sport,Trotz Kaufmann-Coup: Tischtennis-Team verliert Halbfinale,Trotz eines weiteren großen Auftritts von Olympia-Entdeckung Annett Kaufmann haben die deutschen Tischtennisspielerinnen im Halbfinale des Teamwettbewerbs von Paris eine Sensation verpasst.Kaufmann hatte im Achtelfinale gegen die USA (3:2) und im Viertelfinale gegen Indien (3:1) mit jeweils zwei Ein 
none,Rückruf bei Opel: Über 200.000 Autos eines beliebten Modells müssen in die Werkstatt,"Stellantis hat eine Rückrufaktion gestartet. Welche Autos von Opel jetzt in die Werkstatt müssen, lesen Sie hier. "
war,Kommentar von Professor Krause - Mit dem unerwarteten Kursk-Vorstoß verärgert Ukraine neben Putin auch die USA,"Ukrainische Brigaden sind überraschend, aber gut vorbereitet, tief in russisches Gebiet vorgestoßen. Politik-Experte Joachim Krause analysiert die Bedeutung dieser Operation und ihre möglichen Auswirkungen. "
war,Berater: Harris gegen Waffenembargo gegen Israel,"Die demokratische US-Präsidentschaftskandidatin Kamala Harris ist nach Angaben eines Beraters gegen ein Waffenembargo gegen den Verbündeten Israel.""Sie unterstützt kein Waffenembargo gegen Israel"", schrieb Harris' Nationaler Sicherheitsberater Phil Gordon am Donnerstag im Onlinedienst X, ehemals Twi "
sport,Nach Goldfahrt: K4-Olympiasieger plötzlich Konkurrenten,Nach ihrem Triumph im Kajak-Vierer jubelten die Goldmedaillengewinner noch gemeinsam auf dem Podium - doch nun werden aus Kollegen plötzlich Konkurrenten.Auch bei den Kajak-Frauen sind drei der vier Silbermedaillengewinnerinnen im Zweier am Start. 
celebrity_gossip,"Josh Hartnett lernte Ehefrau bei ""dem schlechtesten Film"" kennen","Die Lovestory von Josh Hartnett und Tamsin Egerton hat am Set eines schlechten Films begonnen. Die beiden Schauspieler lernten sich Hartnett zufolge auf echte ""Hollywood-Art"" kennen. "
politics,Gleichauf mit Kanzler Scholz - Hinter Weidel und Wagenknecht - Habeck stürzt in Wirtschaftsumfrage ab,"Bittere Umfrage für Robert Habeck: Dem Minister trauen immer weniger Menschen Wirtschaftskompetenzen zu. Das zeigt eine aktuelle Umfrage, bei der über 1000 Bundesbürger zwischen 16 und 65 Jahren befragt wurden. "
none,Mann will Abkürzung nehmen – und übersieht Glasscheibe,Ein junger Mann verließ in Hai Duong in Vietnam ein Café und wollte über eine Hecke springen. Dabei übersah der Gast jedoch ein wichtiges Detail. 
crime_death,Travis Scott nach Schlägerei in Paris festgenommen,"Neuer Ärger für Travis Scott: Der US-Rapper wurde in Paris in Polizeigewahrsam genommen, nachdem er ein Basketballspiel bei den Olympischen Spielen besucht hatte. Der Musiker soll in eine Schlägerei verwickelt gewesen sein. "
none,Hat jeder im Schrank stehen: Ein Hausmittel entfernt effektiv Öl aus Kleidung,"Beim Schmieren des Fahrrades passiert es schnell: Öl kann sich in der Kleidung hartnäckig festsetzen. Wir sagen, wie Sie ihre Kleidung wieder sauber bekommen. "
none,Das sollte jeder Autofahrer mit dem alten Verbandkasten tun,"Wer sich gut vorbereiten möchte, der sollte regelmäßig den Verbandskasten prüfen. Ist er abgelaufen, kann man ihn aber noch sinnvoll einsetzen. "
none,Amazon-Deal des Tages: PlayStation 5 Slim mit 15 % Rabatt,Mit unseren Deals des Tages suchen wir die besten Aktionen und Rabatte für euch aus. Heute mit dabei: die PlayStation 5 Slip zum Bestpreis 
celebrity_gossip,Das passiert heute in den Soaps,"In ""Unter uns"" will Britta verhindern, dass Theo ihr einen Heiratsantrag macht. Justus muss in ""Alles was zählt"" befürchten, dass Jenny ihm auf die Schliche kommt. In ""GZSZ"" wird Gerner in seinem Misstrauen gegenüber Rosa bestärkt. "
none,Das sind die größten Hunderassen der Welt,Manche Hunde sind im aufrechten Stand größer als Menschen und wiegen bis zu 100 Kilogramm. Wir zeigen Ihnen die größten Hunderassen der Welt. 
none,"Innenarchitektin verrät: 7 Dinge, für die es sich in eurem Zuhause nicht lohnt, Geld zu verschwenden","Eine Innenarchitektin verrät, welche Designelemente sie in diesem Jahr meiden wird und wie sie kluge Investitionen in ihr Zuhause tätigt. "
sport,Superstar verkündet Olympia-Aus!,Lyles kann in den Staffeln aller Voraussicht nach nicht mehr antreten. Der Quadruple-Traum war ohnehin schon geplatzt. 
finance,Esprit schließt alle Filialen in Deutschland,"Der Modekonzern verkauft seine Markenrechte für Europa. Die Geschäfte in Deutschland sollen dichtmachen, die Marke aber fortbestehen. "
health_drugs,"""Fühle mich komplett fit"": RTL-Reporter Burkard Kress berichtet von seinem neuen Leben ohne Magen","Vergangenes Jahr verlor Burkhard Kress seinen Sohn an einer seltenen Form von Magenkrebs. Auch der RTL-Reporter und seine Tochter tragen das genetische Risiko in sich. In ""EXTRA Spezial"" erzählt Kress die ganze Geschichte. Darüber hinaus beleuchtet die Doku den aktuellen Stand der Krebsforschung. "
sport,4x400 m: Deutsche Staffeln ausgeschieden,Die Finalträume der deutschen 4x400-m-Staffeln haben sich nicht erfüllt.Die deutschen Männer waren ebenso ausgeschieden wie die Mixed-Staffel über 4x400 m.  
none,Stromkosten senken: Wie Ihr Fernseher weniger Energie verbraucht,"Mit einigen Tricks und Einstellungen können Sie den Energieverbrauch Ihres TV-Geräts reduzieren und somit böse Überraschungen auf der Stromrechnung vermeiden. Erfahren Sie hier, wie das geht. "
finance,Nur 39 Prozent der jungen Menschen leben von eigener Erwerbstätigkeit,"Der Anteil junger Menschen, die ihren Lebensunterhalt überwiegend durch eigene Erwerbstätigkeit bestreiten, ist in Deutschland innerhalb von 30 Jahren von gut 47 Prozent auf 39 Prozent gesunken.Jeder neunte junge Mensch (elf Prozent) bezog seinen Lebensunterhalt überwiegend aus öffentlichen Leistung "
none,Die ehemalige Yacht von Steve Jobs kollidierte vor der Küste von Neapel mit einer anderen Superyacht,"Die Superyacht Venus, einst im Besitz von Steve Jobs, ist vor der italienischen Küste mit einer anderen Luxusyacht kollidiert. "
celebrity_gossip,"Netflix-Star Jenna Ortega ärgert sich über politische Korrektheit: ""So empfindlich!""","Von Forderungen nach mehr ""Political Correctness"" hält Jenna Ortega nichts. In einem Interview machte die 21-Jährige, die unter anderem durch ihre Hauptrolle in der Netflix-Serie ""Wednesday"" bekannt wurde, nun ihrem Ärger Luft. "
crime_death,Todesstrafe - Erste Hinrichtung im US-Bundesstaat Utah seit 2010,In zahlreichen Bundesstaaten der USA gibt es die Todesstrafe. Nach langer Pause hat nun auch Utah wieder einen Menschen hingerichtet. 
none,Aldi baut Wohnungen: Modernisierter Standort hebt sich von herkömmlichen ab,Ein modernisierter Standort von Aldi kann sich sehen lassen: Neben Wohnungen für Mitarbeiter setzt der Discounter auch auf Nachhaltigkeit. 
none,Chinas reichster Mann ist der Gründer der Schnäppchen-App Temu,"Unter anderem mit der weltweit extrem erfolgreichen Schnäppchen-App Temu ist Colin Huang zum reichsten Mann Chinas geworden.Gründer Huang, ein ehemaliger Mitarbeiter von Google in China, steht mit seinem Milliardenvermögen auf Platz 25 der reichsten Menschen der Welt, so Bloomberg. "
celebrity_gossip,Zoë Kravitz und Channing Tatum: Red-Carpet-Debüt in Los Angeles,"Zoë Kravitz und Channing Tatum zeigen sich erstmals als Paar auf einem roten Teppich. In eleganten schwarzen Outfits begeistern sie bei der Premiere von ""Blink Twice"" in Los Angeles. Sie führte bei dem Film Regie, ihr Verlobter spielt die Hauptrolle. "
none,Lieblingsprodukt: Bestseller auf Amazon: Auslaufsichere Brotdose für Kinder,"Yahoo Life stellt an dieser Stelle Produkte vor, die dein Leben nicht nur schöner, sondern oftmals auch viel einfacher machen! Heute: die auslaufsichere Brotdose von Schmatzfatz. "
sport,Olympia 2024: Das bringt Tag 14 in Paris,Die Olympischen Spiele in Paris sind in vollem Gange. Am Freitag stehen insgesamt 34 Entscheidungen an. Auch Deutschland hat Medaillenchancen. Was steht wo an? So können Sie Tag 14 bei Olympia 2024 heute live verfolgen. 
politics,Farbangriff in der Nacht: Klima-Aktivsten besprühen Messi-Villa auf Ibiza,Klimaaktivisten haben die Villa von Fußballstar Lionel Messi auf Ibiza mit Farbe besprüht. Die Gruppe „Futuro Vegetal“ veröffentlichte am Dienstag Aufnahmen der Aktion auf Instagram. Bei der Villa handle es sich um eine „illegale Konstruktion“. Die Attacke solle auf die „Verantwortung der Reichen fü 
none,Raffinierte Verstecke - Wie Sie Siebenschläfer im Haus finden und wieder loswerden,"Siebenschläfer sind nachtaktive Nager, deren Anwesenheit im Haus manchmal schwierig zu erkennen ist. Lesen Sie hier, wie Sie die Tiere finden und wie Sie sie wieder loswerden. "
none,Schon ab 2 Euro: Aldi geht mit Inflations-Döner auf Tour durch deutsche Großstädte,"Aldi Süd startet eine große Marketing-Aktion und bietet Döner ab 2 Euro an. Was hinter der Aktion steckt, erfahren Sie hier. "
war,75 Jahre humanitäres Völkerrecht und Kriegsgräuel ohne Ende,Sie stehen für mehr Menschlichkeit in schlimmen Zeiten: Die Genfer Konventionen sollen Zivilisten und Kriegsopfer in kriegerischen Auseinandersetzungen schützen. Zumindest auf dem Papier. 
none,Ernährungsprofi gibt Tipps - Magen-Darm-Probleme vermeiden: Worauf Urlauber beim Essen achten sollten,"Die Angst vor Magen-Darm-Problemen kann die Freude im Urlaub massiv trüben. Ernährungswissenschaftler Uwe Knop teilt sein Wissen, wie man sich in Hochrisikoregionen schützen kann. "
crime_death,Absage von Swift-Konzerten: Dritte Festnahme,Die Ermittlungen nach der Anschlagsplänen auf die Taylor-Swift-Konzerte in Wien laufen weiter auf Hochtouren. Nun ist eine weitere Person ins Visier der Fahnder geraten. 
politics,Fake News und Debatte um Gesetz - Krawalle in England: Wie aus Axel Ali wurde und das Chaos begann,Nach der tödlichen Attacke eines 17-Jährigen auf die Teilnehmerinnen eines Kindertanzkurses in Southport brodelt es in Großbritannien weiter. Wie es zu den Ausschreitungen kam - und warum jetzt ein umstrittenes Gesetz neu diskutiert wird. 
politics,Rheinmetall-Chef offen für staatliche Beteiligung an Rüstungskonzern,"Der Chef des Rüstungskonzerns  Rheinmetall, Armin Papperger, zeigt sich offen für eine mögliche staatliche Beteiligung an dem Unternehmen.""Auch der Bundeskanzler kann Rheinmetall-Aktien kaufen"", sagte Papperger zu einer möglichen staatlichen Beteiligung. "
sport,Vor Finale: Henry genießt den olympischen Traum,"Thierry Henry greift mit Frankreichs Fußballern am Freitag nach Gold, doch für den Coach könnte das Olympia-Abenteuer noch ewig weitergehen.""Er hat enorme Qualität - und ich glaube, man hat noch gar nicht alles gesehen"", sagte Henry. "
finance,Autozulieferer in der Insolvenz: Zukunft für Unternehmen und Mitarbeiter unklar,Ein Autozulieferer aus Deutschland musste nun Insolvenz anmelden. Die Zukunftspläne der Unternehmendgruppe sind noch unklar. 
finance,Dell feuert einige Manager und Mitarbeiter – Tech-Riese will mit Entlassungswelle Modernisierung vorantreiben,Dell entlässt Mitarbeiter im Zuge einer umfassenden Umstrukturierung seiner Vertriebsabteilung. Es ist nicht die erste Entlassungswelle. 
celebrity_gossip,"Birgit Schrowange über Gerüchte, sie sei lesbisch: ""Ich hatte Angst um meinen Job""","Sie galt als ""das schönste Lächeln des ZDF"", dann wäre sie wegen falscher Gerüchte fast entlassen worden: Im SWR-Format ""Kurzstrecke mit Pierre M. Krause"" erinnert sich Birgit Schrowange außerdem an den ""Hype"" um ihre grauen Haare. Der Kommentar der Moderatorin: ""Furchtbar!"" "
none,Beeindruckendes Brüllen: Löwe vertreibt Rivalen und zeigt seine Dominanz,"Ein Löwe im Maasai Mara Wildreservat in Kenia zeigte Safari-Touristen, wer der Boss ist. Die Raubkatze hatte zwei Rivalen vertrieben – dann setzte der Löwe zu einem beeindruckenden Brüllen an. "
